Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2019-01-17,56,29,0,13.3,-1.7
2019-01-18,63,29,0,17.2,-1.7
2019-01-19,65,47,0.06,18.3,8.3
2019-01-20,71,38,0.65,21.7,3.3
2019-01-21,43,27,0,6.1,-2.8
2019-01-22,45,27,0,7.2,-2.8
2019-01-23,59,30,0.32,15.0,-1.1
2019-01-24,74,36,1.03,23.3,2.2
2019-01-25,54,31,0,12.2,-0.6
2019-01-26,52,25,0,11.1,-3.9
2019-01-27,51,25,0,10.6,-3.9
2019-01-28,49,28,0,9.4,-2.2
2019-01-29,52,26,0,11.1,-3.3
2019-01-30,45,26,0,7.2,-3.3
2019-01-31,58,25,0,14.4,-3.9
2019-02-01,51,30,0,10.6,-1.1
2019-02-02,57,30,0.25,13.9,-1.1
2019-02-03,63,47,0.28,17.2,8.3
2019-02-04,60,45,0.48,15.6,7.2
2019-02-05,66,44,0,18.9,6.7
2019-02-06,74,47,0,23.3,8.3
2019-02-07,77,49,0,25.0,9.4
2019-02-08,79,50,0,26.1,10.0
2019-02-09,69,38,0,20.6,3.3
2019-02-10,62,38,0,16.7,3.3
2019-02-11,55,42,0,12.8,5.6
2019-02-12,72,42,0,22.2,5.6
2019-02-13,75,42,0.55,23.9,5.6
2019-02-14,57,27,0.1,13.9,-2.8
2019-02-15,63,31,0,17.2,-0.6
2019-02-16,70,37,0,21.1,2.8
2019-02-17,73,32,0,22.8,0.0
2019-02-18,77,40,0,25.0,4.4
2019-02-19,58,53,0.13,14.4,11.7
2019-02-20,58,45,0.01,14.4,7.2
2019-02-21,67,46,0,19.4,7.8
2019-02-22,83,56,0,28.3,13.3
2019-02-23,83,56,0,28.3,13.3
2019-02-24,83,61,0,28.3,16.1
2019-02-25,73,42,0,22.8,5.6
2019-02-26,66,42,0,18.9,5.6
2019-02-27,73,31,0,22.8,-0.6
2019-02-28,66,48,0.16,18.9,8.9
2019-03-01,68,49,0,20.0,9.4
2019-03-02,65,27,0,18.3,-2.8
2019-03-03,75,29,0.05,23.9,-1.7
2019-03-04,77,42,1.22,25.0,5.6
2019-03-05,48,21,0,8.9,-6.1
2019-03-06,50,28,0,10.0,-2.2
2019-03-07,49,28,0,9.4,-2.2
2019-03-08,61,28,0,16.1,-2.2
2019-03-09,73,45,0,22.8,7.2
2019-03-10,77,45,0,25.0,7.2
2019-03-11,80,46,0,26.7,7.8
2019-03-12,80,46,0.93,26.7,7.8
2019-03-13,71,35,0,21.7,1.7
2019-03-14,76,35,0,24.4,1.7
2019-03-15,81,56,0,27.2,13.3
2019-03-16,80,39,0.05,26.7,3.9
2019-03-17,80,39,0,26.7,3.9
2019-03-18,60,35,0,15.6,1.7
2019-03-19,63,35,0,17.2,1.7
2019-03-20,61,35,0,16.1,1.7
2019-03-21,61,34,0,16.1,1.1
2019-03-22,65,35,0,18.3,1.7
2019-03-23,68,35,0,20.0,1.7
2019-03-24,73,37,0,22.8,2.8
2019-03-25,77,40,0,25.0,4.4
2019-03-26,74,45,0,23.3,7.2
2019-03-27,74,45,0.2,23.3,7.2
2019-03-28,77,40,0.85,25.0,4.4
2019-03-29,71,40,0,21.7,4.4
2019-03-30,75,41,0,23.9,5.0
2019-03-31,78,50,0,25.6,10.0
2019-04-01,78,44,0,25.6,6.7
2019-04-02,56,44,0,13.3,6.7
2019-04-03,62,38,0,16.7,3.3
2019-04-04,72,39,0,22.2,3.9
2019-04-05,76,42,0,24.4,5.6
2019-04-06,74,59,0.1,23.3,15.0
2019-04-07,78,59,0.13,25.6,15.0
2019-04-08,81,61,0,27.2,16.1
2019-04-09,81,61,0,27.2,16.1
2019-04-10,79,60,0.07,26.1,15.6
2019-04-11,82,57,0,27.8,13.9
2019-04-12,86,59,0,30.0,15.0
2019-04-13,84,55,0,28.9,12.8
2019-04-14,87,56,0.06,30.6,13.3
2019-04-15,75,48,0.28,23.9,8.9
2019-04-16,68,42,0,20.0,5.6
2019-04-17,79,43,0,26.1,6.1
2019-04-18,81,43,0,27.2,6.1
2019-04-19,84,46,0,28.9,7.8
2019-04-20,75,46,0.42,23.9,7.8
2019-04-21,67,44,0,19.4,6.7
2019-04-22,73,42,0,22.8,5.6
2019-04-23,80,42,0,26.7,5.6
2019-04-24,84,44,0,28.9,6.7
2019-04-25,83,51,0,28.3,10.6
2019-04-26,74,52,0,23.3,11.1
2019-04-27,76,46,0.17,24.4,7.8
2019-04-28,80,45,0,26.7,7.2
2019-04-29,84,52,0,28.9,11.1
2019-04-30,90,52,0,32.2,11.1
2019-05-01,89,58,0,31.7,14.4
2019-05-02,89,55,0,31.7,12.8
2019-05-03,86,54,0,30.0,12.2
2019-05-04,84,54,0,28.9,12.2
2019-05-05,88,59,0.5,31.1,15.0
2019-05-06,82,51,0,27.8,10.6
2019-05-07,84,54,0,28.9,12.2
2019-05-08,90,54,0,32.2,12.2
2019-05-09,88,60,0,31.1,15.6
2019-05-10,88,61,0,31.1,16.1
2019-05-11,87,62,0.32,30.6,16.7
2019-05-12,87,55,1.01,30.6,12.8
2019-05-13,81,54,0.13,27.2,12.2
2019-05-14,80,53,0,26.7,11.7
2019-05-15,77,54,0,25.0,12.2
2019-05-16,81,54,0,27.2,12.2
2019-05-17,85,57,0,29.4,13.9
2019-05-18,88,60,0,31.1,15.6
2019-05-19,91,65,0,32.8,18.3
2019-05-20,90,61,0,32.2,16.1
2019-05-21,91,64,0,32.8,17.8
2019-05-22,92,64,0,33.3,17.8
2019-05-23,96,65,0,35.6,18.3
2019-05-24,93,61,0,33.9,16.1
2019-05-25,94,63,0,34.4,17.2
2019-05-26,96,63,0,35.6,17.2
2019-05-27,99,74,0,37.2,23.3
2019-05-28,96,75,0,35.6,23.9
2019-05-29,96,66,0,35.6,18.9
2019-05-30,97,66,0,36.1,18.9
2019-05-31,97,66,0,36.1,18.9
2019-06-01,92,67,0,33.3,19.4
2019-06-02,94,60,0,34.4,15.6
2019-06-03,94,64,0,34.4,17.8
2019-06-04,96,68,0,35.6,20.0
2019-06-05,98,69,0,36.7,20.6
2019-06-06,95,70,0.38,35.0,21.1
2019-06-07,83,67,0.06,28.3,19.4
2019-06-08,87,67,0.06,30.6,19.4
2019-06-09,87,63,0.72,30.6,17.2
2019-06-10,87,63,0.6,30.6,17.2
2019-06-11,88,68,0.18,31.1,20.0
2019-06-12,88,62,1.44,31.1,16.7
2019-06-13,88,62,0.9,31.1,16.7
2019-06-14,88,61,0,31.1,16.1
2019-06-15,86,61,0,30.0,16.1
2019-06-16,89,66,0,31.7,18.9
2019-06-17,93,70,0,33.9,21.1
2019-06-18,92,71,0,33.3,21.7
2019-06-19,89,71,0.06,31.7,21.7
2019-06-20,90,73,0.05,32.2,22.8
2019-06-21,92,77,1.45,33.3,25.0
2019-06-22,92,77,0,33.3,25.0
2019-06-23,92,70,0.11,33.3,21.1
2019-06-24,91,70,0.05,32.8,21.1
2019-06-25,93,72,0,33.9,22.2
2019-06-26,91,71,0,32.8,21.7
2019-06-27,90,69,0,32.2,20.6
2019-06-28,91,68,0,32.8,20.0
2019-06-29,92,71,0.13,33.3,21.7
2019-06-30,88,66,0,31.1,18.9
2019-07-01,84,67,0,28.9,19.4
2019-07-02,93,63,0,33.9,17.2
2019-07-03,96,64,0,35.6,17.8
2019-07-04,97,64,0,36.1,17.8
2019-07-05,96,70,0,35.6,21.1
2019-07-06,96,70,0.65,35.6,21.1
2019-07-07,95,62,0,35.0,16.7
2019-07-08,94,64,0.25,34.4,17.8
2019-07-09,91,73,0.17,32.8,22.8
2019-07-10,94,71,0,34.4,21.7
2019-07-11,93,68,0,33.9,20.0
2019-07-12,92,70,0,33.3,21.1
2019-07-13,87,66,0.14,30.6,18.9
2019-07-14,87,65,0,30.6,18.3
2019-07-15,94,70,0,34.4,21.1
2019-07-16,95,71,0,35.0,21.7
2019-07-17,96,67,0,35.6,19.4
2019-07-18,95,67,0,35.0,19.4
2019-07-19,95,62,0,35.0,16.7
2019-07-20,93,66,0.25,33.9,18.9
2019-07-21,92,69,0,33.3,20.6
2019-07-22,92,71,0.18,33.3,21.7
2019-07-23,91,62,0,32.8,16.7
2019-07-24,89,67,1.46,31.7,19.4
2019-07-25,84,63,0.02,28.9,17.2
2019-07-26,89,65,0,31.7,18.3
2019-07-27,88,67,0,31.1,19.4
2019-07-28,89,68,0,31.7,20.0
2019-07-29,91,65,0,32.8,18.3
2019-07-30,91,65,0,32.8,18.3
2019-07-31,95,64,0,35.0,17.8
2019-08-01,94,67,0,34.4,19.4
2019-08-02,92,65,1.83,33.3,18.3
2019-08-03,90,67,0,32.2,19.4
2019-08-04,89,70,0,31.7,21.1
2019-08-05,90,66,0,32.2,18.9
2019-08-06,85,68,0.16,29.4,20.0
2019-08-07,91,67,0,32.8,19.4
2019-08-08,94,71,0,34.4,21.7
2019-08-09,96,63,0.71,35.6,17.2
2019-08-10,93,67,0,33.9,19.4
2019-08-11,95,70,0.05,35.0,21.1
2019-08-12,95,64,0,35.0,17.8
2019-08-13,93,70,0,33.9,21.1
2019-08-14,96,65,0,35.6,18.3
2019-08-15,97,65,1.63,36.1,18.3
2019-08-16,92,64,0,33.3,17.8
2019-08-17,91,71,0.38,32.8,21.7
2019-08-18,93,64,0,33.9,17.8
2019-08-19,85,64,1.1,29.4,17.8
2019-08-20,84,72,0.33,28.9,22.2
2019-08-21,88,67,0,31.1,19.4
2019-08-22,88,69,0.6,31.1,20.6
2019-08-23,92,64,0.1,33.3,17.8
2019-08-24,94,72,0,34.4,22.2
2019-08-25,94,72,0.04,34.4,22.2
2019-08-26,94,64,0,34.4,17.8
2019-08-27,89,68,0.05,31.7,20.0
2019-08-28,89,73,0.05,31.7,22.8
2019-08-29,88,67,0,31.1,19.4
2019-08-30,89,64,0,31.7,17.8
2019-08-31,88,65,0,31.1,18.3
2019-09-01,88,65,0.8,31.1,18.3
2019-09-02,88,64,0.2,31.1,17.8
2019-09-03,88,64,0,31.1,17.8
2019-09-04,87,65,0,30.6,18.3
2019-09-05,87,65,0,30.6,18.3
2019-09-06,94,68,0,34.4,20.0
2019-09-07,91,68,0,32.8,20.0
2019-09-08,93,68,0,33.9,20.0
2019-09-09,88,71,0,31.1,21.7
2019-09-10,96,56,0,35.6,13.3
2019-09-11,95,69,0,35.0,20.6
2019-09-12,90,67,0,32.2,19.4
2019-09-13,91,67,0,32.8,19.4
2019-09-14,88,67,0,31.1,19.4
2019-09-15,87,69,0,30.6,20.6
2019-09-16,88,69,0,31.1,20.6
2019-09-17,92,64,0,33.3,17.8
2019-09-18,97,64,0,36.1,17.8
2019-09-19,93,68,0,33.9,20.0
2019-09-20,82,69,0,27.8,20.6
2019-09-21,87,62,0,30.6,16.7
2019-09-22,87,61,0,30.6,16.1
2019-09-23,87,60,0,30.6,15.6
2019-09-24,89,60,0,31.7,15.6
2019-09-25,94,60,0,34.4,15.6
2019-09-26,95,67,0,35.0,19.4
2019-09-27,96,63,0,35.6,17.2
2019-09-28,93,69,0,33.9,20.6
2019-09-29,93,69,0,33.9,20.6
2019-09-30,91,65,0,32.8,18.3
2019-10-01,94,65,0,34.4,18.3
2019-10-02,90,65,0,32.2,18.3
2019-10-03,92,65,0,33.3,18.3
2019-10-04,95,65,0,35.0,18.3
2019-10-05,95,65,0,35.0,18.3
2019-10-06,91,65,0,32.8,18.3
2019-10-07,88,67,0.58,31.1,19.4
2019-10-08,81,64,0,27.2,17.8
2019-10-09,85,65,0,29.4,18.3
2019-10-10,85,60,0,29.4,15.6
2019-10-11,84,58,0,28.9,14.4
2019-10-12,81,55,0,27.2,12.8
2019-10-13,85,55,0,29.4,12.8
2019-10-14,87,61,0,30.6,16.1
2019-10-15,83,64,0,28.3,17.8
2019-10-16,81,67,1.39,27.2,19.4
2019-10-17,72,48,1.11,22.2,8.9
2019-10-18,76,48,0,24.4,8.9
2019-10-19,71,59,0,21.7,15.0
2019-10-20,75,57,0.62,23.9,13.9
2019-10-21,74,55,0,23.3,12.8
2019-10-22,82,55,0,27.8,12.8
2019-10-23,76,49,0,24.4,9.4
2019-10-24,70,49,0,21.1,9.4
2019-10-25,74,52,0,23.3,11.1
2019-10-26,83,65,0,28.3,18.3
2019-10-27,83,65,0,28.3,18.3
2019-10-28,83,55,0.05,28.3,12.8
2019-10-29,83,55,0,28.3,12.8
2019-10-30,71,44,0,21.7,6.7
2019-10-31,79,46,0,26.1,7.8
2019-11-01,86,44,0.1,30.0,6.7
2019-11-02,58,38,0,14.4,3.3
2019-11-03,65,38,0,18.3,3.3
2019-11-04,65,30,0,18.3,-1.1
2019-11-05,71,43,0,21.7,6.1
2019-11-06,77,51,0,25.0,10.6
2019-11-07,77,56,0,25.0,13.3
2019-11-08,71,32,0.62,21.7,0.0
2019-11-09,63,23,0,17.2,-5.0
2019-11-10,57,24,0,13.9,-4.4
2019-11-11,64,31,0,17.8,-0.6
2019-11-12,74,38,0,23.3,3.3
2019-11-13,62,28,0,16.7,-2.2
2019-11-14,46,22,0,7.8,-5.6
2019-11-15,47,38,0.16,8.3,3.3
2019-11-16,51,43,0.27,10.6,6.1
2019-11-17,50,43,0.05,10.0,6.1
2019-11-18,68,44,0.12,20.0,6.7
2019-11-19,68,44,0.11,20.0,6.7
2019-11-20,67,43,0.12,19.4,6.1
2019-11-21,67,43,0.11,19.4,6.1
2019-11-22,67,43,0.12,19.4,6.1
2019-11-23,67,43,0.11,19.4,6.1
2019-11-24,67,43,0.11,19.4,6.1
2019-11-25,66,43,0.12,18.9,6.1
2019-11-26,66,42,0.12,18.9,5.6
2019-11-27,66,42,0.11,18.9,5.6
2019-11-28,66,42,0.12,18.9,5.6
2019-11-29,66,42,0.12,18.9,5.6
2019-11-30,66,42,0.13,18.9,5.6
2019-12-01,72,60,0,22.2,15.6
2019-12-02,67,32,0.25,19.4,0.0
2019-12-03,49,29,0,9.4,-1.7
2019-12-04,50,24,0,10.0,-4.4
2019-12-05,59,31,0,15.0,-0.6
2019-12-06,64,24,0,17.8,-4.4
2019-12-07,65,36,0,18.3,2.2
2019-12-08,66,39,0,18.9,3.9
2019-12-09,63,40,0,17.2,4.4
2019-12-10,72,40,0.08,22.2,4.4
2019-12-11,78,27,0.03,25.6,-2.8
2019-12-12,49,34,0.04,9.4,1.1
2019-12-13,49,40,0.05,9.4,4.4
2019-12-14,46,31,0.74,7.8,-0.6
2019-12-15,55,27,0.68,12.8,-2.8
2019-12-16,65,25,0,18.3,-3.9
2019-12-17,75,28,0,23.9,-2.2
2019-12-18,70,33,0.75,21.1,0.6
2019-12-19,70,33,0,21.1,0.6
2019-12-20,52,33,0,11.1,0.6
2019-12-21,54,37,0,12.2,2.8
2019-12-22,54,44,0.1,12.2,6.7
2019-12-23,57,48,2.23,13.9,8.9
2019-12-24,55,48,0.21,12.8,8.9
2019-12-25,69,48,0,20.6,8.9
2019-12-26,69,48,0,20.6,8.9
2019-12-27,68,48,0,20.0,8.9
2019-12-28,73,55,0,22.8,12.8
2019-12-29,69,55,0.08,20.6,12.8
2019-12-30,76,59,0.11,24.4,15.0
2019-12-31,60,37,0.15,15.6,2.8
2020-01-01,59,37,0.13,15.0,2.8
2020-01-02,59,37,0.13,15.0,2.8
2020-01-03,59,37,0.13,15.0,2.8
2020-01-04,59,37,0.13,15.0,2.8
2020-01-05,59,37,0.12,15.0,2.8
2020-01-06,59,37,0.14,15.0,2.8
2020-01-07,59,37,0.13,15.0,2.8
2020-01-08,58,36,0.12,14.4,2.2
2020-01-09,58,36,0.13,14.4,2.2
2020-01-10,58,36,0.12,14.4,2.2
2020-01-11,58,36,0.13,14.4,2.2
2020-01-12,58,36,0.3,14.4,2.2
2020-01-13,58,36,0.13,14.4,2.2
2020-01-14,58,36,0.13,14.4,2.2
2020-01-15,58,36,0.13,14.4,2.2
2020-01-16,58,36,0.13,14.4,2.2
2020-01-17,70,43,0,21.1,6.1
2020-01-18,61,42,0,16.1,5.6
2020-01-19,71,42,0.05,21.7,5.6
2020-01-20,63,30,0.1,17.2,-1.1
2020-01-21,45,26,0,7.2,-3.3
2020-01-22,41,26,0,5.0,-3.3
2020-01-23,51,26,0,10.6,-3.3
2020-01-24,55,26,0,12.8,-3.3
2020-01-25,67,26,0.12,19.4,-3.3
2020-01-26,67,26,0,19.4,-3.3
2020-01-27,57,33,0,13.9,0.6
2020-01-28,55,36,0.06,12.8,2.2
2020-01-29,61,34,0,16.1,1.1
2020-01-30,51,38,0.33,10.6,3.3
2020-01-31,59,45,0,15.0,7.2
2020-02-01,46,36,0.87,7.8,2.2
2020-02-02,46,36,0,7.8,2.2
2020-02-03,60,34,0,15.6,1.1
2020-02-04,74,35,0,23.3,1.7
2020-02-05,71,52,0,21.7,11.1
2020-02-06,74,52,0.75,23.3,11.1
2020-02-07,77,42,1.06,25.0,5.6
2020-02-08,50,29,0,10.0,-1.7
2020-02-09,62,31,0,16.7,-0.6
2020-02-10,65,37,0,18.3,2.8
2020-02-11,76,48,0,24.4,8.9
2020-02-12,80,62,0,26.7,16.7
2020-02-13,80,64,0,26.7,17.8
2020-02-14,78,43,0.68,25.6,6.1
2020-02-15,60,34,0.02,15.6,1.1
2020-02-16,63,35,0,17.2,1.7
2020-02-17,50,47,0.97,10.0,8.3
2020-02-18,63,48,0,17.2,8.9
2020-02-19,74,48,0,23.3,8.9
2020-02-20,75,44,0.17,23.9,6.7
2020-02-21,50,36,0.76,10.0,2.2
2020-02-22,49,27,0,9.4,-2.8
2020-02-23,54,28,0,12.2,-2.2
2020-02-24,64,30,0,17.8,-1.1
2020-02-25,73,52,0.67,22.8,11.1
2020-02-26,69,58,0.67,20.6,14.4
2020-02-27,60,34,0.45,15.6,1.1
2020-02-28,67,43,0.17,19.4,6.1
2020-02-29,67,43,0.16,19.4,6.1
2020-03-01,61,30,0,16.1,-1.1
2020-03-02,67,32,0,19.4,0.0
2020-03-03,71,49,0,21.7,9.4
2020-03-04,76,62,0.05,24.4,16.7
2020-03-05,76,53,2.36,24.4,11.7
2020-03-06,56,48,1.57,13.3,8.9
2020-03-07,64,36,0,17.8,2.2
2020-03-08,58,34,0,14.4,1.1
2020-03-09,67,34,0,19.4,1.1
2020-03-10,74,45,0,23.3,7.2
2020-03-11,78,54,0,25.6,12.2
2020-03-12,74,55,0,23.3,12.8
2020-03-13,80,55,0,26.7,12.8
2020-03-14,74,54,0,23.3,12.2
2020-03-15,85,54,0,29.4,12.2
2020-03-16,84,58,0,28.9,14.4
2020-03-17,84,58,0,28.9,14.4
2020-03-18,80,60,0.03,26.7,15.6
2020-03-19,86,57,0,30.0,13.9
2020-03-20,87,58,0,30.6,14.4
2020-03-21,87,58,0,30.6,14.4
2020-03-22,80,58,0,26.7,14.4
2020-03-23,82,58,0,27.8,14.4
2020-03-24,80,60,0,26.7,15.6
2020-03-25,84,65,0,28.9,18.3
2020-03-26,86,58,0,30.0,14.4
2020-03-27,86,58,0,30.0,14.4
2020-03-28,87,62,0,30.6,16.7
2020-03-29,87,63,0,30.6,17.2
2020-03-30,71,48,0.15,21.7,8.9
2020-03-31,71,49,0.14,21.7,9.4
2020-04-01,78,45,1.07,25.6,7.2
2020-04-02,66,41,0,18.9,5.0
2020-04-03,70,41,0,21.1,5.0
2020-04-04,78,43,0,25.6,6.1
2020-04-05,84,52,0,28.9,11.1
2020-04-06,79,53,0,26.1,11.7
2020-04-07,83,53,0,28.3,11.7
2020-04-08,79,61,0,26.1,16.1
2020-04-09,87,67,0.66,30.6,19.4
2020-04-10,88,55,0,31.1,12.8
2020-04-11,69,39,0,20.6,3.9
2020-04-12,76,40,0,24.4,4.4
2020-04-13,83,59,1.04,28.3,15.0
2020-04-14,84,57,0,28.9,13.9
2020-04-15,82,54,0,27.8,12.2
2020-04-16,64,49,0,17.8,9.4
2020-04-17,72,44,0,22.2,6.7
2020-04-18,80,45,0,26.7,7.2
2020-04-19,82,62,0,27.8,16.7
2020-04-20,76,54,0.55,24.4,12.2
2020-04-21,77,50,0,25.0,10.0
2020-04-22,80,44,0,26.7,6.7
2020-04-23,80,50,0,26.7,10.0
2020-04-24,68,54,2.44,20.0,12.2
2020-04-25,80,53,0.03,26.7,11.7
2020-04-26,86,55,0,30.0,12.8
2020-04-27,76,49,0,24.4,9.4
2020-04-28,76,46,0,24.4,7.8
2020-04-29,83,49,0,28.3,9.4
2020-04-30,83,55,0.05,28.3,12.8
2020-05-01,70,48,0,21.1,8.9
2020-05-02,76,47,0,24.4,8.3
2020-05-03,85,49,0,29.4,9.4
2020-05-04,85,55,0,29.4,12.8
2020-05-05,87,62,0,30.6,16.7
2020-05-06,87,64,0,30.6,17.8
2020-05-07,80,47,0,26.7,8.3
2020-05-08,71,44,0,21.7,6.7
2020-05-09,74,45,0,23.3,7.2
2020-05-10,73,50,0,22.8,10.0
2020-05-11,80,48,0,26.7,8.9
2020-05-12,78,48,0,25.6,8.9
2020-05-13,79,53,0,26.1,11.7
2020-05-14,87,56,0,30.6,13.3
2020-05-15,87,56,0,30.6,13.3
2020-05-16,88,62,0,31.1,16.7
2020-05-17,89,62,0,31.7,16.7
2020-05-18,92,62,0.05,33.3,16.7
2020-05-19,86,68,0,30.0,20.0
2020-05-20,85,64,0.08,29.4,17.8
2020-05-21,77,59,0,25.0,15.0
2020-05-22,81,60,0.04,27.2,15.6
2020-05-23,91,63,0.94,32.8,17.2
2020-05-24,88,65,0,31.1,18.3
2020-05-25,88,67,0,31.1,19.4
2020-05-26,86,70,0,30.0,21.1
2020-05-27,78,69,0.22,25.6,20.6
2020-05-28,85,68,0,29.4,20.0
2020-05-29,90,70,0,32.2,21.1
2020-05-30,90,70,0.08,32.2,21.1
2020-05-31,89,67,0,31.7,19.4
2020-06-01,90,68,0,32.2,20.0
2020-06-02,87,64,0,30.6,17.8
2020-06-03,88,63,0,31.1,17.2
2020-06-04,84,66,0,28.9,18.9
2020-06-05,86,69,0,30.0,20.6
2020-06-06,90,70,0,32.2,21.1
2020-06-07,90,70,0.17,32.2,21.1
2020-06-08,80,71,1.23,26.7,21.7
2020-06-09,91,73,0,32.8,22.8
2020-06-10,87,70,1.05,30.6,21.1
2020-06-11,92,72,0,33.3,22.2
2020-06-12,93,71,0,33.9,21.7
2020-06-13,93,67,2.1,33.9,19.4
2020-06-14,86,66,0,30.0,18.9
2020-06-15,86,64,0,30.0,17.8
2020-06-16,84,61,0,28.9,16.1
2020-06-17,84,56,0,28.9,13.3
2020-06-18,83,59,0,28.3,15.0
2020-06-19,90,64,0,32.2,17.8
2020-06-20,91,65,0,32.8,18.3
2020-06-21,92,69,0,33.3,20.6
2020-06-22,94,69,0,34.4,20.6
2020-06-23,92,70,0.03,33.3,21.1
2020-06-24,90,69,0,32.2,20.6
2020-06-25,90,71,0,32.2,21.7
2020-06-26,90,70,0.08,32.2,21.1
2020-06-27,93,70,0,33.9,21.1
2020-06-28,93,74,0,33.9,23.3
2020-06-29,95,75,0,35.0,23.9
2020-06-30,95,76,0,35.0,24.4
2020-07-01,95,71,0.12,35.0,21.7
2020-07-02,91,70,0.42,32.8,21.1
2020-07-03,92,70,0,33.3,21.1
2020-07-04,93,69,0.05,33.9,20.6
2020-07-05,93,70,0,33.9,21.1
2020-07-06,87,70,0.25,30.6,21.1
2020-07-07,87,70,0,30.6,21.1
2020-07-08,88,75,0.1,31.1,23.9
2020-07-09,88,73,0.46,31.1,22.8
2020-07-10,90,74,0,32.2,23.3
2020-07-11,91,75,0,32.8,23.9
2020-07-12,93,68,0,33.9,20.0
2020-07-13,94,69,0,34.4,20.6
2020-07-14,93,73,0,33.9,22.8
2020-07-15,92,75,0,33.3,23.9
2020-07-16,96,71,0,35.6,21.7
2020-07-17,96,69,0,35.6,20.6
2020-07-18,94,70,0,34.4,21.1
2020-07-19,97,71,0,36.1,21.7
2020-07-20,97,73,0,36.1,22.8
2020-07-21,99,73,0,37.2,22.8
2020-07-22,98,70,0,36.7,21.1
2020-07-23,97,71,0,36.1,21.7
2020-07-24,94,70,0.12,34.4,21.1
2020-07-25,90,71,0.17,32.2,21.7
2020-07-26,90,71,0.17,32.2,21.7
2020-07-27,90,71,0.17,32.2,21.7
2020-07-28,90,71,0.16,32.2,21.7
2020-07-29,90,71,0.17,32.2,21.7
2020-07-30,90,71,0.17,32.2,21.7
2020-07-31,90,71,0.17,32.2,21.7
2020-08-01,94,73,0.37,34.4,22.8
2020-08-02,94,71,0,34.4,21.7
2020-08-03,97,71,0,36.1,21.7
2020-08-04,96,70,0.52,35.6,21.1
2020-08-05,95,71,0.37,35.0,21.7
2020-08-06,95,71,0,35.0,21.7
2020-08-07,95,72,0,35.0,22.2
2020-08-08,95,72,0,35.0,22.2
2020-08-09,96,72,0,35.6,22.2
2020-08-10,94,73,0.21,34.4,22.8
2020-08-11,93,71,0.23,33.9,21.7
2020-08-12,92,71,0.22,33.3,21.7
2020-08-13,93,71,0,33.9,21.7
2020-08-14,88,73,0.11,31.1,22.8
2020-08-15,87,74,1.04,30.6,23.3
2020-08-16,91,72,0.33,32.8,22.2
2020-08-17,92,70,0,33.3,21.1
2020-08-18,93,70,0,33.9,21.1
2020-08-19,94,69,0.16,34.4,20.6
2020-08-20,91,69,0.02,32.8,20.6
2020-08-21,89,70,1.2,31.7,21.1
2020-08-22,84,70,0,28.9,21.1
2020-08-23,83,70,0.05,28.3,21.1
2020-08-24,83,71,0.13,28.3,21.7
2020-08-25,84,71,1.4,28.9,21.7
2020-08-26,95,75,0,35.0,23.9
2020-08-27,94,75,0,34.4,23.9
2020-08-28,95,73,0,35.0,22.8
2020-08-29,95,73,0,35.0,22.8
2020-08-30,84,75,0.1,28.9,23.9
2020-08-31,91,74,0,32.8,23.3
2020-09-01,92,73,0.05,33.3,22.8
2020-09-02,94,74,0,34.4,23.3
2020-09-03,91,70,0,32.8,21.1
2020-09-04,95,69,0,35.0,20.6
2020-09-05,95,69,0,35.0,20.6
2020-09-06,95,70,0,35.0,21.1
2020-09-07,88,69,0,31.1,20.6
2020-09-08,91,69,0,32.8,20.6
2020-09-09,88,69,0,31.1,20.6
2020-09-10,85,69,0,29.4,20.6
2020-09-11,88,70,0.42,31.1,21.1
2020-09-12,90,74,0,32.2,23.3
2020-09-13,89,73,0.32,31.7,22.8
2020-09-14,89,73,0,31.7,22.8
2020-09-15,86,74,0,30.0,23.3
2020-09-16,83,69,0.43,28.3,20.6
2020-09-17,76,69,2.23,24.4,20.6
2020-09-18,81,68,0.8,27.2,20.0
2020-09-19,77,67,0,25.0,19.4
2020-09-20,74,58,0,23.3,14.4
2020-09-21,69,57,0,20.6,13.9
2020-09-22,75,55,0,23.9,12.8
2020-09-23,78,55,0,25.6,12.8
2020-09-24,81,62,0,27.2,16.7
2020-09-25,85,62,0.22,29.4,16.7
2020-09-26,84,63,0.13,28.9,17.2
2020-09-27,83,62,0.14,28.3,16.7
2020-09-28,83,62,0.14,28.3,16.7
2020-09-29,83,62,0.14,28.3,16.7
2020-09-30,83,62,0.14,28.3,16.7
2020-10-01,74,50,0,23.3,10.0
2020-10-02,81,50,0,27.2,10.0
2020-10-03,73,51,0,22.8,10.6
2020-10-04,73,50,0,22.8,10.0
2020-10-05,73,50,0,22.8,10.0
2020-10-06,77,52,0,25.0,11.1
2020-10-07,80,64,0,26.7,17.8
2020-10-08,88,66,0,31.1,18.9
2020-10-09,87,66,0,30.6,18.9
2020-10-10,88,72,0.38,31.1,22.2
2020-10-11,88,72,0,31.1,22.2
2020-10-12,84,68,0.21,28.9,20.0
2020-10-13,82,62,0,27.8,16.7
2020-10-14,88,59,0,31.1,15.0
2020-10-15,87,59,0,30.6,15.0
2020-10-16,86,61,0,30.0,16.1
2020-10-17,81,49,0,27.2,9.4
2020-10-18,81,49,0,27.2,9.4
2020-10-19,80,55,0,26.7,12.8
2020-10-20,81,57,0,27.2,13.9
